favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
17,Twitter Web Client,（選挙後の枠組み）「衆議院選挙の結果、構成が大きく変わる。民主党は大敗するかもしれない。それが直近の民意。参議院においてもある種の変化が起こるかもしれない。」「政策ごとにパーシャルな合意をしていくことも当然大切」（安倍晋三、ウェークアップぷらすにて）,,False,Sat Sep 15 00:11:14 +0000 2012,42,246763069206851584
13553,Twitter for iPhone,日本の総理大臣として初めてウルグアイを訪問し日系人の皆さんにお目にかかることができました。最初にこの地にやってきてから110年多くの困難を乗り越え今、ウルグアイ社会において尊敬を集めておられます。 https://t.co/tn8i4M1r7E,,False,Mon Dec 03 00:30:01 +0000 2018,3219,1069388248479219712
80,Facebook,新しい写真をFacebookに投稿しました http://t.co/jUgmoxJRaJ,,False,Sat Apr 27 12:07:05 +0000 2013,219,328118098211246080
32846,Twitter for iPhone,インド・モディ首相の来日を歓迎します。さっそく紅葉が美しい山中湖畔を案内させていただきました。この後、私の別荘にお招きして、二人だけで夕食を共にする予定です。 https://t.co/mrmcekr09F,,False,Sun Oct 28 05:58:39 +0000 2018,7544,1056424989077889024
9,Facebook,I posted a new photo to Facebook http://t.co/xVe53bzG,,False,Wed Mar 21 08:01:20 +0000 2012,2,182376331747659776
27,Twitter Web Client,安倍晋三の9月21日（金）の日程です→１１：００～沖縄県・パレット久茂地前、１６：１０～福岡県・天神ツインビル前（安倍晋三の福岡演説はユーストリームにて生中継します＝http://t.co/VxLGT74d総裁選街頭演説会　《総裁選秘書団アップ》#安倍晋三　#jnsc,,False,Thu Sep 20 10:30:37 +0000 2012,157,248730878405136384
28,Twitter Web Client,「（続き）だからこそ我々はまなじり決して、子供たちの未来のためにしっかりと対決するところは対決して政権を取り戻さなければいけないと決意をしています」（安倍晋三、２３日テレビ朝日「報道ステーションSUNDAY」）《総裁選秘書団アップ》　#安倍晋三　　#jnsc,,False,Sun Sep 23 07:45:26 +0000 2012,103,249776474599591936
99,Facebook,六十八年前の朝、原子爆弾が落とされた広島に来ています。犠牲になった方々に哀悼の誠をささげ、今なお被曝の後遺症に苦しんでおられる皆様に、心からお見舞いを申し上げました。... http://t.co/INqSerJiSE,,False,Tue Aug 06 04:34:16 +0000 2013,386,364605317255921666
7,Facebook,I posted a new photo to Facebook http://t.co/1IhjyEZ5,,False,Tue Mar 27 09:03:10 +0000 2012,0,184566220425674752
193,Facebook,タイ、イタリア、ＥＵ等との会談を終えこれから全体会議です。 http://t.co/vQT8kU6awl,,False,Thu Oct 16 12:20:32 +0000 2014,232,522723767446151168
8407,Twitter for iPhone,"この信頼の積み重ねの上に、領土問題を解決をして、平和条約を締結する。
この戦後70年以上残されてきた課題を、次の世代に先送りすることなく、私とプーチン大統領の手で必ずや終止符を打つという、その強い意思を大統領と完全に共有いたしまし… https://t.co/Qm5B4CyyBi",,False,Wed Nov 14 15:18:40 +0000 2018,2444,1062726517061386240
192,Facebook,"G7サミットに出席するため、ブリュッセルに着きました。
世界経済、ウクライナ情勢、エネルギーなど重要な課題について、世界のために何をなすべきか、首脳間で率直な議論を展開してきます。
明日からの会議に備えて、秘書官と打ち合わせです。 http://t.co/oVjqKGHM1M",,False,Tue Jun 03 23:59:01 +0000 2014,268,473977182335680512
7,Facebook,I posted a new photo to Facebook http://t.co/mVYcqlt1,,False,Sat Mar 10 10:42:48 +0000 2012,2,178430699198611456
74,Facebook,強い日本経済の再生が世界経済の成長につながり、それこそが我が国の最大の貢献である。... http://t.co/PxP9GaMO0V,,False,Thu Sep 05 22:58:58 +0000 2013,222,375754959520006144
321,Twitter for iPhone,"新聞報道によると埼玉5区で自民党の牧原秀樹候補が枝野民主党幹事長と横一線の接戦との事です。
枝野幹事長とは違いメディアに出る機会の無い若い牧原秀樹が何故健闘しているのか？",,False,Fri Dec 05 00:28:51 +0000 2014,944,540664061285777408
2718,Twitter Web App,"@narendramodi Happy Birthday, Modi-san!
We had a great time together in Kyoto and Tokyo. 
See you next time!",narendramodi,False,Wed Sep 17 11:13:48 +0000 2014,2601,512197725312401408
67,Facebook,安倍総理「成長戦略スピーチ」 http://t.co/IeiJYyskAt,,False,Tue Apr 23 13:15:18 +0000 2013,117,326685716069371904
207,Twitter for iPhone,スーパービバホーム豊洲店前にて秋元司(@akimoto_tsukasa)候補の応援演説会。東日本大震災のとき、いちはやく南相馬市に入りレポートを書き復興支援法の中味に反映させた秋元さん。東京オリンピックにむけ、若い行動力が必要です。 http://t.co/qUyJuIxVNU,,False,Sun Dec 07 03:13:40 +0000 2014,345,541430312996069376
578,Twitter Web Client,Jakarta's theatrical group  #en塾 singing Japanese requiem composed for the lost souls of the 2011 Tohoku earthquake at PM residence.,,False,Fri Apr 08 13:25:28 +0000 2016,284,718429554847588352
15,Ustream.TV,これから、福島・中合ビル前で行われる安倍晋三・総裁選街頭演説の様子をUstreamにて生中継いたします。皆様是非ご視聴ください！《総裁選秘書団アップ》 #JNSC #安倍晋三 (live at http://t.co/Ef2X2c5c),,False,Sat Sep 22 06:50:29 +0000 2012,31,249400258017247235
5255,Twitter for iPhone,I wish to express heartfelt solidarity with the people of the United States during this difficult time.,,False,Mon Nov 06 01:29:05 +0000 2017,1729,927347071006384128
69,Facebook,"首相官邸
沖縄戦没者の追悼式典に出席しました。... http://t.co/tkbY6IRZl2",,False,Sun Jun 23 06:38:06 +0000 2013,195,348691416744071170
211,Twitter for iPhone,The conference host &amp; President of Indonesia Joko Widodo @Jokowi_do2 and I discuss various mutually important issues. http://t.co/tw5k9yiYas,,False,Wed Apr 22 12:33:24 +0000 2015,214,590855923188371456
331,Twitter for iPhone,JR手稲駅北口で#中村裕之 候補の応援演説。道路除雪費補助金の拡大や高速道路共和-余市間新規事業化など実現させた中村さん。#地方創生、引き続き一緒にやりましょう！#総選挙 http://t.co/ocjI1OQMgw,,False,Fri Dec 05 10:18:06 +0000 2014,473,540812347745370112
32,Facebook,新しい写真をFacebookに投稿しました http://t.co/BEzM5VSjrC,,False,Tue Jul 16 14:57:48 +0000 2013,36,357152088976920576
5932,Twitter Web App,"Thank you very much Ms. Ivanka, for your warm message. I am looking forward to continue working with you… https://t.co/QtySVvYNVn",,False,Fri Sep 21 08:18:13 +0000 2018,1415,1043051761693470722
16,Twitter Web Client,（日中関係）「私が総理に就任した時、日中関係は非常に悪い状況だった。私はずっと厳しいことを言い続けてきた。総理の時、様々なパイプをもって交渉してきた結果、戦略的互恵関係というものをお互いに確認した。」（安倍晋三、ウェークアップぷらすにて）,,False,Fri Sep 14 23:55:12 +0000 2012,38,246759033493659648
4561,Twitter for iPhone,"明日１０月１４日(土)
安倍晋三総裁は香川県、兵庫県に参ります。

詳細は是非、自民党の特設サイトでご確認下さい。
https://t.co/vKXI8z5Mjr

#自民党 #安倍晋三 #街頭演説",,False,Fri Oct 13 12:53:46 +0000 2017,1801,918822069592141825
32,Facebook,新しい写真をFacebookに投稿しました http://t.co/yrN6ZN4bF1,,False,Tue Jul 09 10:19:49 +0000 2013,52,354545419855986688
141,TweetDeck,"12月10日（水）の応援日程：その１
10:10~　四日市市民公園（三重２区 島田佳和　三重３区 嶋田幸司）
12:05~　山科駅前（京都２区 上中康司）
13:10~　田中英之事務所前（京都４区 田中英之）
14:15~　大手筋東詰（京都３区 宮崎謙介）",,False,Tue Dec 09 12:49:36 +0000 2014,368,542300026127409152
20112,Twitter for iPhone,"昨日、自衛隊の観閲式に臨みました。
その様子を動画にまとめましたので、ぜひご覧ください。

(首相官邸FBより) https://t.co/q6MABoG9b6",,False,Tue Oct 16 00:28:07 +0000 2018,5442,1051993154373599232
194,TweetDeck,"日程その２
16:10~16:35 けやき並木府中フォーリス前 
16:50~17:15 国分寺駅南口ロータリー 
17:55~18:20 立川駅北口伊勢丹前 
19:00~19:25 八王子駅北口東急スクエア前",,False,Sat Dec 06 12:32:52 +0000 2014,425,541208653399748608
10,Facebook,"今朝は8時から、カンファレンス出席者と朝食会。
9時30分からブルームバーグテレビのインタビュー。写真はその時のものです。... http://t.co/kmZpDsBq",,False,Tue Mar 20 04:36:05 +0000 2012,3,181962288897593344
43,Facebook,新しい写真をFacebookに投稿しました http://t.co/EghwkmWCTt,,False,Sun Mar 03 03:30:50 +0000 2013,95,308056845866643456
32,Facebook,長門、萩には伺えなくてすいません。お近くの方はお越し頂ければ嬉しいです。 http://t.co/OyUNdzhKLB,,False,Mon Apr 08 20:59:44 +0000 2013,63,321366775587545088
15,Twitter Web Client,「学校でいじめの問題があった。（責任は）現場なのか、首長なのか、教育委員会なのか、教育委員会の責任は大きい。」（安倍晋三、公開討論会にて）,,False,Sat Sep 15 04:49:09 +0000 2012,23,246833006222901248
1638,Twitter Web Client,「聖火ランナーに浜通りの国道6号を走ってほしい。」福島県双葉郡の高校3年生の願い。彼らが通ういわき市のサテライト校は彼らの卒業後、休校に。それでも「残りの1年の高校生活を大切にし、福島県の復興に少しでも役に立ちたいと思います。」と。 https://t.co/g6iPVDuwqf,,False,Mon Apr 04 15:23:41 +0000 2016,940,717009753466019842
8865,Twitter for iPhone,政府では、昨日に続き、先ほど非常災害対策本部を開催し、警戒態勢を強化するとともに、被害の発生防止に向け、各省庁一体となった対策を進めています。国民の皆様には、ためらうことなく、命を守る行動をとっていただくようお願いいたします。 https://t.co/YTlOe41clh,,False,Tue Sep 04 06:35:12 +0000 2018,3235,1036865242318295040
43,Facebook,"皆さんおはようございます。
暑い中連日、熱いご声援本当にありがとうございます。
本日は千葉県（津田沼）～千葉県（松戸）～茨城県（水戸）～栃木県（小山）～栃木県（宇都宮）を巡ります。... http://t.co/veTRrrK0mB",,False,Mon Jul 08 01:08:03 +0000 2013,173,354044172480684032
10,Facebook,I posted a new photo to Facebook http://t.co/0FzUeEtS,,False,Fri Jun 01 12:15:48 +0000 2012,1,208532294678495232
154,Facebook,"アフリカの南の国、モザンビークを訪問しています。
豊かな天然資源を生かして飛躍的な成長を目指しています。

日本から30近い企業などが同行してくれ、投資セミナーも開催しました。... http://t.co/xSwxBjrrJW",,False,Mon Jan 13 08:45:49 +0000 2014,477,422650679388549120
430,TweetDeck,福島に向かう新幹線の車中。朝刊を読みながら、一瞬、リラックス。 http://t.co/Vt86xhGFjw,,False,Mon Dec 01 23:21:17 +0000 2014,571,539559891262640128
43,Facebook,"皆様ご無沙汰してました。・・・秘書です。

今日の安倍首相の夕食は焼肉屋でインタビューを受けながらの晩御飯です。
インタビュアーは昔馴染みの末延吉正さん、話も弾み、食もすすみ、「人間... http://t.co/9fPACVBItN",,False,Wed Oct 23 11:36:12 +0000 2013,43,392977752737198080
379,TweetDeck,"今夜（7/7）21時30分からの #cafesta 平和安全法制特集２回目のテーマは「集団的自衛権って何？アメリカの言いなりに戦争するの？」です。ぜひ、ご覧ください。http://t.co/oLOnRxjHtx
https://t.co/5yLZw14CWE",,False,Tue Jul 07 10:31:39 +0000 2015,534,618366762891874304
357,TweetDeck,"今日から41道府県と17政令市の議会議員選挙が始まりました。地方こそ、成長の主役。地方の元気なくして、日本経済の好循環は成し得ません。私と一緒に、日本の夜明けを確かなものにしていきましょう！
動画メッセージ https://t.co/L2jOrfop6x #統一地方選挙",,False,Fri Apr 03 08:51:24 +0000 2015,522,583914687470800898
347,TweetDeck,"今夜(7/8)20時30分からの #cafesta 第３夜では、「自衛隊員は危険にさらされ
る？」というテーマで平和・安全法制を解説します。ぜひ、見てください。ニコ生：http://t.co/yTVbUA7DW7 
Youtube :https://t.co/D3LagiUFYm",,False,Wed Jul 08 08:25:44 +0000 2015,494,618697461960314880
321,TweetDeck,おはようございます！今日は神奈川県内５カ所で演説会を行います。10:10～たまプラーザ駅北口  12:45～小田急本厚木駅北口 1 4:30～JR鎌倉駅東口ロータリー  16:00～相鉄二俣川駅北口  17:00～小田急新百合ヶ丘駅南口デッキ上,,False,Sat Nov 29 23:29:08 +0000 2014,561,538837090046205952
70,Facebook,"・・・秘書です。

「中身、なっちゃんらしい・・・」
「いや、ブラックサンダー溶かしたやつらしい・・・」... http://t.co/lO6aXUOh",,False,Wed Feb 20 05:25:14 +0000 2013,270,304099369295179776
736,TweetDeck,#防衛大学校 の卒業式。戦後７０年の節目の年に卒業する諸君に自衛隊の最高指揮官として訓示を行いました。アジア各国の留学生とともに、かつて国造りのため自衛隊が #PKO に参加した東チモールから、女性を含む初の留学生３名が卒業しました。 http://t.co/KsjQiqkCv0,,False,Sun Mar 22 12:04:57 +0000 2015,920,579614739581423617
39,Facebook,新しい写真をFacebookに投稿しました http://t.co/80DKQSks4C,,False,Sat Aug 24 02:14:26 +0000 2013,53,371093109939400704
3863,Twitter Web Client,今日は、防衛大学校の卒業式。これから厳しい「現場」に向き合う若者たちの門出の日です。どんなに困難な時でも国民の命を守り、平和な暮らしを守る自衛隊。困難な任務に就く道へ、自らの意思で進んでくれた彼ら、彼女らは、日本の誇りです。 https://t.co/62FSRdvKOe,,False,Mon Mar 21 15:06:17 +0000 2016,2119,711931946297794561
520,Twitter for iPhone,ボストンマラソン爆破事件跡地を訪問。献花をし、黙祷を捧げました。犠牲になられた方々のご冥福をお祈りし、テロに屈することなく国際社会が結束して闘う決意を新たにしました。 http://t.co/Dywr53JoGh,,False,Mon Apr 27 17:41:38 +0000 2015,712,592745431811121152
